dataset,seed,model,instance_id,method,mode,significance,n_neighbors,merge_adjacent,rule_id,feature,condition,representative_value,p_value_guard,prediction_point,prediction_low,prediction_high,plausibility_flag,runtime_ms
scenario_a,1,logreg,78,standard,alternative,0.05,10,False,r0,0,0 < -0.33,-0.6062910239705622,,0.201252882522979,0.18049986361156575,0.2064336372847011,True,8.862099988618866
scenario_a,1,logreg,78,standard,alternative,0.05,10,False,r1,0,0 > -0.09,1.1530861994769248,,0.8550879768001766,0.8350594938830233,0.9206738250855898,True,8.862099988618866
scenario_a,1,logreg,78,standard,alternative,0.05,10,False,r2,1,1 < 0.09,-0.3133669258923204,,0.21147494968852878,0.18634049773755657,0.21883468834688347,True,8.862099988618866
scenario_a,1,logreg,78,standard,alternative,0.05,10,False,r3,1,1 > 0.56,1.7689364809376058,,0.895304579962762,0.8921013412816691,0.9232135076252724,True,8.862099988618866
scenario_a,1,logreg,78,guarded,alternative,0.05,10,True,r0,0,0 <= -0.3333,-0.9053331638665925,0.329,0.24242424242424243,0.21875,0.25,True,18.777600023895502
scenario_a,1,logreg,78,guarded,alternative,0.05,10,True,r1,0,0 > -0.08746,0.6166304620188868,0.7,0.8955223880597014,0.8888888888888888,0.9523809523809523,True,18.777600023895502
scenario_a,1,logreg,78,guarded,alternative,0.05,10,True,r2,1,1 <= 0.08621,-0.7276252404880804,0.61,0.24242424242424243,0.21875,0.25,True,18.777600023895502
scenario_a,1,logreg,78,guarded,alternative,0.05,10,True,r3,1,1 > 0.559,1.2099783394207302,0.104,0.9134948096885814,0.9090909090909091,0.96,True,18.777600023895502
scenario_a,1,logreg,78,standard,alternative,0.05,10,True,r0,0,0 < -0.33,-0.6062910239705622,,0.201252882522979,0.18049986361156575,0.2064336372847011,True,8.862099988618866
scenario_a,1,logreg,78,standard,alternative,0.05,10,True,r1,0,0 > -0.09,1.1530861994769248,,0.8550879768001766,0.8350594938830233,0.9206738250855898,True,8.862099988618866
scenario_a,1,logreg,78,standard,alternative,0.05,10,True,r2,1,1 < 0.09,-0.3133669258923204,,0.21147494968852878,0.18634049773755657,0.21883468834688347,True,8.862099988618866
scenario_a,1,logreg,78,standard,alternative,0.05,10,True,r3,1,1 > 0.56,1.7689364809376058,,0.895304579962762,0.8921013412816691,0.9232135076252724,True,8.862099988618866
scenario_a,1,logreg,78,guarded,alternative,0.1,3,False,r0,0,0 <= -0.6771,-1.1592122815597974,0.359,0.09999999999999999,0.06896551724137931,0.10344827586206896,True,12.80100000440143
scenario_a,1,logreg,78,guarded,alternative,0.1,3,False,r1,0,-0.6771 < 0 <= -0.3333,-0.48882277799593804,0.568,0.3207547169811321,0.29411764705882354,0.3333333333333333,True,12.80100000440143
scenario_a,1,logreg,78,guarded,alternative,0.1,3,False,r2,0,-0.08746 < 0 <= 0.1391,0.03779017328980727,0.982,0.5740740740740741,0.5660377358490566,0.5849056603773585,True,12.80100000440143
scenario_a,1,logreg,78,guarded,alternative,0.1,3,False,r3,0,0.1391 < 0 <= 0.5994,0.3783622179476003,0.621,0.8045977011494253,0.8,0.8235294117647058,True,12.80100000440143
scenario_a,1,logreg,78,guarded,alternative,0.1,3,False,r4,0,0.5994 < 0 <= 0.6081,0.6053940329509557,0.722,0.8771929824561404,0.8666666666666667,0.9523809523809523,True,12.80100000440143
scenario_a,1,logreg,78,guarded,alternative,0.1,3,False,r5,0,0 > 0.6081,1.1398916719844439,0.249,0.9692832764505119,0.96875,0.9861111111111112,True,12.80100000440143
scenario_a,1,logreg,78,guarded,alternative,0.1,3,False,r6,1,1 <= -0.9373,-1.4578661849432073,0.541,0.06149479659413434,0.046153846153846156,0.0625,True,12.80100000440143
scenario_a,1,logreg,78,guarded,alternative,0.1,3,False,r7,1,-0.9373 < 1 <= -0.7778,-0.8575091210089442,0.262,0.1465648854961832,0.10416666666666667,0.15384615384615385,True,12.80100000440143
scenario_a,1,logreg,78,standard,alternative,0.1,3,False,r0,0,0 < -0.33,-0.6062910239705622,,0.201252882522979,0.18049986361156575,0.2064336372847011,True,8.862099988618866
scenario_a,1,logreg,78,standard,alternative,0.1,3,False,r1,0,0 > -0.09,1.1530861994769248,,0.8550879768001766,0.8350594938830233,0.9206738250855898,True,8.862099988618866
scenario_a,1,logreg,78,standard,alternative,0.1,3,False,r2,1,1 < 0.09,-0.3133669258923204,,0.21147494968852878,0.18634049773755657,0.21883468834688347,True,8.862099988618866
scenario_a,1,logreg,78,standard,alternative,0.1,3,False,r3,1,1 > 0.56,1.7689364809376058,,0.895304579962762,0.8921013412816691,0.9232135076252724,True,8.862099988618866
scenario_a,1,logreg,78,guarded,alternative,0.1,3,True,r0,0,0 <= -0.3333,-0.9053331638665925,0.222,0.24242424242424243,0.21875,0.25,True,16.9463999918662
scenario_a,1,logreg,78,guarded,alternative,0.1,3,True,r1,0,0 > -0.08746,0.6166304620188868,0.713,0.8955223880597014,0.8888888888888888,0.9523809523809523,True,16.9463999918662
scenario_a,1,logreg,78,guarded,alternative,0.1,3,True,r2,1,1 <= 0.08621,-0.7276252404880804,0.584,0.24242424242424243,0.21875,0.25,True,16.9463999918662
scenario_a,1,logreg,78,guarded,alternative,0.1,3,True,r3,1,0.559 < 1 <= 0.7253,0.6265152217918435,0.635,0.6666666666666667,0.6470588235294118,0.7058823529411765,True,16.9463999918662
scenario_a,1,logreg,78,standard,alternative,0.1,3,True,r0,0,0 < -0.33,-0.6062910239705622,,0.201252882522979,0.18049986361156575,0.2064336372847011,True,8.862099988618866
scenario_a,1,logreg,78,standard,alternative,0.1,3,True,r1,0,0 > -0.09,1.1530861994769248,,0.8550879768001766,0.8350594938830233,0.9206738250855898,True,8.862099988618866
scenario_a,1,logreg,78,standard,alternative,0.1,3,True,r2,1,1 < 0.09,-0.3133669258923204,,0.21147494968852878,0.18634049773755657,0.21883468834688347,True,8.862099988618866
scenario_a,1,logreg,78,standard,alternative,0.1,3,True,r3,1,1 > 0.56,1.7689364809376058,,0.895304579962762,0.8921013412816691,0.9232135076252724,True,8.862099988618866
scenario_a,1,logreg,78,guarded,alternative,0.1,5,False,r0,0,0 <= -0.6771,-1.1592122815597974,0.163,0.09999999999999999,0.06896551724137931,0.10344827586206896,True,12.356399995042011
scenario_a,1,logreg,78,guarded,alternative,0.1,5,False,r1,0,-0.6771 < 0 <= -0.3333,-0.48882277799593804,0.533,0.3207547169811321,0.29411764705882354,0.3333333333333333,True,12.356399995042011
scenario_a,1,logreg,78,guarded,alternative,0.1,5,False,r2,0,-0.08746 < 0 <= 0.1391,0.03779017328980727,0.88,0.5740740740740741,0.5660377358490566,0.5849056603773585,True,12.356399995042011
scenario_a,1,logreg,78,guarded,alternative,0.1,5,False,r3,0,0.1391 < 0 <= 0.5994,0.3783622179476003,0.719,0.8045977011494253,0.8,0.8235294117647058,True,12.356399995042011
scenario_a,1,logreg,78,guarded,alternative,0.1,5,False,r4,0,0.5994 < 0 <= 0.6081,0.6053940329509557,0.88,0.8771929824561404,0.8666666666666667,0.9523809523809523,True,12.356399995042011
scenario_a,1,logreg,78,guarded,alternative,0.1,5,False,r5,0,0 > 0.6081,1.1398916719844439,0.361,0.9692832764505119,0.96875,0.9861111111111112,True,12.356399995042011
scenario_a,1,logreg,78,guarded,alternative,0.1,5,False,r6,1,1 <= -0.9373,-1.4578661849432073,0.205,0.06149479659413434,0.046153846153846156,0.0625,True,12.356399995042011
scenario_a,1,logreg,78,guarded,alternative,0.1,5,False,r7,1,-0.9373 < 1 <= -0.7778,-0.8575091210089442,0.366,0.1465648854961832,0.10416666666666667,0.15384615384615385,True,12.356399995042011
scenario_a,1,logreg,78,standard,alternative,0.1,5,False,r0,0,0 < -0.33,-0.6062910239705622,,0.201252882522979,0.18049986361156575,0.2064336372847011,True,8.862099988618866
scenario_a,1,logreg,78,standard,alternative,0.1,5,False,r1,0,0 > -0.09,1.1530861994769248,,0.8550879768001766,0.8350594938830233,0.9206738250855898,True,8.862099988618866
scenario_a,1,logreg,78,standard,alternative,0.1,5,False,r2,1,1 < 0.09,-0.3133669258923204,,0.21147494968852878,0.18634049773755657,0.21883468834688347,True,8.862099988618866
scenario_a,1,logreg,78,standard,alternative,0.1,5,False,r3,1,1 > 0.56,1.7689364809376058,,0.895304579962762,0.8921013412816691,0.9232135076252724,True,8.862099988618866
scenario_a,1,logreg,78,guarded,alternative,0.1,5,True,r0,0,0 <= -0.3333,-0.9053331638665925,0.272,0.24242424242424243,0.21875,0.25,True,15.53750000311993
scenario_a,1,logreg,78,guarded,alternative,0.1,5,True,r1,0,0 > -0.08746,0.6166304620188868,0.884,0.8955223880597014,0.8888888888888888,0.9523809523809523,True,15.53750000311993
scenario_a,1,logreg,78,guarded,alternative,0.1,5,True,r2,1,1 <= 0.08621,-0.7276252404880804,0.455,0.24242424242424243,0.21875,0.25,True,15.53750000311993
scenario_a,1,logreg,78,guarded,alternative,0.1,5,True,r3,1,0.559 < 1 <= 0.7253,0.6265152217918435,0.719,0.6666666666666667,0.6470588235294118,0.7058823529411765,True,15.53750000311993
scenario_a,1,logreg,78,standard,alternative,0.1,5,True,r0,0,0 < -0.33,-0.6062910239705622,,0.201252882522979,0.18049986361156575,0.2064336372847011,True,8.862099988618866
scenario_a,1,logreg,78,standard,alternative,0.1,5,True,r1,0,0 > -0.09,1.1530861994769248,,0.8550879768001766,0.8350594938830233,0.9206738250855898,True,8.862099988618866
scenario_a,1,logreg,78,standard,alternative,0.1,5,True,r2,1,1 < 0.09,-0.3133669258923204,,0.21147494968852878,0.18634049773755657,0.21883468834688347,True,8.862099988618866
scenario_a,1,logreg,78,standard,alternative,0.1,5,True,r3,1,1 > 0.56,1.7689364809376058,,0.895304579962762,0.8921013412816691,0.9232135076252724,True,8.862099988618866
scenario_a,1,logreg,78,guarded,alternative,0.1,10,False,r0,0,0 <= -0.6771,-1.1592122815597974,0.191,0.09999999999999999,0.06896551724137931,0.10344827586206896,True,13.205900002503768
scenario_a,1,logreg,78,guarded,alternative,0.1,10,False,r1,0,-0.6771 < 0 <= -0.3333,-0.48882277799593804,0.432,0.3207547169811321,0.29411764705882354,0.3333333333333333,True,13.205900002503768
scenario_a,1,logreg,78,guarded,alternative,0.1,10,False,r2,0,-0.08746 < 0 <= 0.1391,0.03779017328980727,0.774,0.5740740740740741,0.5660377358490566,0.5849056603773585,True,13.205900002503768
scenario_a,1,logreg,78,guarded,alternative,0.1,10,False,r3,0,0.1391 < 0 <= 0.5994,0.3783622179476003,0.799,0.8045977011494253,0.8,0.8235294117647058,True,13.205900002503768
scenario_a,1,logreg,78,guarded,alternative,0.1,10,False,r4,0,0.5994 < 0 <= 0.6081,0.6053940329509557,0.652,0.8771929824561404,0.8666666666666667,0.9523809523809523,True,13.205900002503768
scenario_a,1,logreg,78,guarded,alternative,0.1,10,False,r5,0,0 > 0.6081,1.1398916719844439,0.438,0.9692832764505119,0.96875,0.9861111111111112,True,13.205900002503768
scenario_a,1,logreg,78,guarded,alternative,0.1,10,False,r6,1,1 <= -0.9373,-1.4578661849432073,0.311,0.06149479659413434,0.046153846153846156,0.0625,True,13.205900002503768
scenario_a,1,logreg,78,guarded,alternative,0.1,10,False,r7,1,-0.9373 < 1 <= -0.7778,-0.8575091210089442,0.451,0.1465648854961832,0.10416666666666667,0.15384615384615385,True,13.205900002503768
scenario_a,1,logreg,78,standard,alternative,0.1,10,False,r0,0,0 < -0.33,-0.6062910239705622,,0.201252882522979,0.18049986361156575,0.2064336372847011,True,8.862099988618866
scenario_a,1,logreg,78,standard,alternative,0.1,10,False,r1,0,0 > -0.09,1.1530861994769248,,0.8550879768001766,0.8350594938830233,0.9206738250855898,True,8.862099988618866
scenario_a,1,logreg,78,standard,alternative,0.1,10,False,r2,1,1 < 0.09,-0.3133669258923204,,0.21147494968852878,0.18634049773755657,0.21883468834688347,True,8.862099988618866
scenario_a,1,logreg,78,standard,alternative,0.1,10,False,r3,1,1 > 0.56,1.7689364809376058,,0.895304579962762,0.8921013412816691,0.9232135076252724,True,8.862099988618866
scenario_a,1,logreg,78,guarded,alternative,0.1,10,True,r0,0,0 <= -0.3333,-0.9053331638665925,0.329,0.24242424242424243,0.21875,0.25,True,16.412700002547354
scenario_a,1,logreg,78,guarded,alternative,0.1,10,True,r1,0,0 > -0.08746,0.6166304620188868,0.7,0.8955223880597014,0.8888888888888888,0.9523809523809523,True,16.412700002547354
scenario_a,1,logreg,78,guarded,alternative,0.1,10,True,r2,1,1 <= 0.08621,-0.7276252404880804,0.61,0.24242424242424243,0.21875,0.25,True,16.412700002547354
scenario_a,1,logreg,78,guarded,alternative,0.1,10,True,r3,1,0.559 < 1 <= 0.7253,0.6265152217918435,0.718,0.6666666666666667,0.6470588235294118,0.7058823529411765,True,16.412700002547354
scenario_a,1,logreg,78,standard,alternative,0.1,10,True,r0,0,0 < -0.33,-0.6062910239705622,,0.201252882522979,0.18049986361156575,0.2064336372847011,True,8.862099988618866
scenario_a,1,logreg,78,standard,alternative,0.1,10,True,r1,0,0 > -0.09,1.1530861994769248,,0.8550879768001766,0.8350594938830233,0.9206738250855898,True,8.862099988618866
scenario_a,1,logreg,78,standard,alternative,0.1,10,True,r2,1,1 < 0.09,-0.3133669258923204,,0.21147494968852878,0.18634049773755657,0.21883468834688347,True,8.862099988618866
scenario_a,1,logreg,78,standard,alternative,0.1,10,True,r3,1,1 > 0.56,1.7689364809376058,,0.895304579962762,0.8921013412816691,0.9232135076252724,True,8.862099988618866
scenario_a,1,logreg,78,guarded,alternative,0.2,3,False,r0,0,0 <= -0.6771,-1.1592122815597974,0.359,0.09999999999999999,0.06896551724137931,0.10344827586206896,True,15.892700001131743
scenario_a,1,logreg,78,guarded,alternative,0.2,3,False,r1,0,-0.6771 < 0 <= -0.3333,-0.48882277799593804,0.568,0.3207547169811321,0.29411764705882354,0.3333333333333333,True,15.892700001131743
scenario_a,1,logreg,78,guarded,alternative,0.2,3,False,r2,0,-0.08746 < 0 <= 0.1391,0.03779017328980727,0.982,0.5740740740740741,0.5660377358490566,0.5849056603773585,True,15.892700001131743
scenario_a,1,logreg,78,guarded,alternative,0.2,3,False,r3,0,0.1391 < 0 <= 0.5994,0.3783622179476003,0.621,0.8045977011494253,0.8,0.8235294117647058,True,15.892700001131743
scenario_a,1,logreg,78,guarded,alternative,0.2,3,False,r4,0,0.5994 < 0 <= 0.6081,0.6053940329509557,0.722,0.8771929824561404,0.8666666666666667,0.9523809523809523,True,15.892700001131743
scenario_a,1,logreg,78,guarded,alternative,0.2,3,False,r5,0,0 > 0.6081,1.1398916719844439,0.249,0.9692832764505119,0.96875,0.9861111111111112,True,15.892700001131743
scenario_a,1,logreg,78,guarded,alternative,0.2,3,False,r6,1,1 <= -0.9373,-1.4578661849432073,0.541,0.06149479659413434,0.046153846153846156,0.0625,True,15.892700001131743
scenario_a,1,logreg,78,guarded,alternative,0.2,3,False,r7,1,-0.9373 < 1 <= -0.7778,-0.8575091210089442,0.262,0.1465648854961832,0.10416666666666667,0.15384615384615385,True,15.892700001131743
scenario_a,1,logreg,78,standard,alternative,0.2,3,False,r0,0,0 < -0.33,-0.6062910239705622,,0.201252882522979,0.18049986361156575,0.2064336372847011,True,8.862099988618866
scenario_a,1,logreg,78,standard,alternative,0.2,3,False,r1,0,0 > -0.09,1.1530861994769248,,0.8550879768001766,0.8350594938830233,0.9206738250855898,True,8.862099988618866
scenario_a,1,logreg,78,standard,alternative,0.2,3,False,r2,1,1 < 0.09,-0.3133669258923204,,0.21147494968852878,0.18634049773755657,0.21883468834688347,True,8.862099988618866
scenario_a,1,logreg,78,standard,alternative,0.2,3,False,r3,1,1 > 0.56,1.7689364809376058,,0.895304579962762,0.8921013412816691,0.9232135076252724,True,8.862099988618866
scenario_a,1,logreg,78,guarded,alternative,0.2,3,True,r0,0,0 <= -0.3333,-0.9053331638665925,0.222,0.24242424242424243,0.21875,0.25,True,14.41459998022765
scenario_a,1,logreg,78,guarded,alternative,0.2,3,True,r1,0,0 > -0.08746,0.6166304620188868,0.713,0.8955223880597014,0.8888888888888888,0.9523809523809523,True,14.41459998022765
scenario_a,1,logreg,78,guarded,alternative,0.2,3,True,r2,1,1 <= 0.08621,-0.7276252404880804,0.584,0.24242424242424243,0.21875,0.25,True,14.41459998022765
scenario_a,1,logreg,78,guarded,alternative,0.2,3,True,r3,1,0.559 < 1 <= 0.7253,0.6265152217918435,0.635,0.6666666666666667,0.6470588235294118,0.7058823529411765,True,14.41459998022765
scenario_a,1,logreg,78,standard,alternative,0.2,3,True,r0,0,0 < -0.33,-0.6062910239705622,,0.201252882522979,0.18049986361156575,0.2064336372847011,True,8.862099988618866
scenario_a,1,logreg,78,standard,alternative,0.2,3,True,r1,0,0 > -0.09,1.1530861994769248,,0.8550879768001766,0.8350594938830233,0.9206738250855898,True,8.862099988618866
scenario_a,1,logreg,78,standard,alternative,0.2,3,True,r2,1,1 < 0.09,-0.3133669258923204,,0.21147494968852878,0.18634049773755657,0.21883468834688347,True,8.862099988618866
scenario_a,1,logreg,78,standard,alternative,0.2,3,True,r3,1,1 > 0.56,1.7689364809376058,,0.895304579962762,0.8921013412816691,0.9232135076252724,True,8.862099988618866
scenario_a,1,logreg,78,guarded,alternative,0.2,5,False,r0,0,-0.6771 < 0 <= -0.3333,-0.48882277799593804,0.533,0.3207547169811321,0.29411764705882354,0.3333333333333333,True,11.805199988884851
scenario_a,1,logreg,78,guarded,alternative,0.2,5,False,r1,0,-0.08746 < 0 <= 0.1391,0.03779017328980727,0.88,0.5740740740740741,0.5660377358490566,0.5849056603773585,True,11.805199988884851
scenario_a,1,logreg,78,guarded,alternative,0.2,5,False,r2,0,0.1391 < 0 <= 0.5994,0.3783622179476003,0.719,0.8045977011494253,0.8,0.8235294117647058,True,11.805199988884851
scenario_a,1,logreg,78,guarded,alternative,0.2,5,False,r3,0,0.5994 < 0 <= 0.6081,0.6053940329509557,0.88,0.8771929824561404,0.8666666666666667,0.9523809523809523,True,11.805199988884851
scenario_a,1,logreg,78,guarded,alternative,0.2,5,False,r4,0,0 > 0.6081,1.1398916719844439,0.361,0.9692832764505119,0.96875,0.9861111111111112,True,11.805199988884851
scenario_a,1,logreg,78,guarded,alternative,0.2,5,False,r5,1,1 <= -0.9373,-1.4578661849432073,0.205,0.06149479659413434,0.046153846153846156,0.0625,True,11.805199988884851
scenario_a,1,logreg,78,guarded,alternative,0.2,5,False,r6,1,-0.9373 < 1 <= -0.7778,-0.8575091210089442,0.366,0.1465648854961832,0.10416666666666667,0.15384615384615385,True,11.805199988884851
scenario_a,1,logreg,78,guarded,alternative,0.2,5,False,r7,1,-0.7778 < 1 <= -0.4125,-0.5921625249524994,0.809,0.2916666666666667,0.2765957446808511,0.2978723404255319,True,11.805199988884851
scenario_a,1,logreg,78,standard,alternative,0.2,5,False,r0,0,0 < -0.33,-0.6062910239705622,,0.201252882522979,0.18049986361156575,0.2064336372847011,True,8.862099988618866
scenario_a,1,logreg,78,standard,alternative,0.2,5,False,r1,0,0 > -0.09,1.1530861994769248,,0.8550879768001766,0.8350594938830233,0.9206738250855898,True,8.862099988618866
scenario_a,1,logreg,78,standard,alternative,0.2,5,False,r2,1,1 < 0.09,-0.3133669258923204,,0.21147494968852878,0.18634049773755657,0.21883468834688347,True,8.862099988618866
scenario_a,1,logreg,78,standard,alternative,0.2,5,False,r3,1,1 > 0.56,1.7689364809376058,,0.895304579962762,0.8921013412816691,0.9232135076252724,True,8.862099988618866
scenario_a,1,logreg,78,guarded,alternative,0.2,5,True,r0,0,-0.6771 < 0 <= -0.3333,-0.48882277799593804,0.533,0.3207547169811321,0.29411764705882354,0.3333333333333333,True,13.739100017119199
scenario_a,1,logreg,78,guarded,alternative,0.2,5,True,r1,0,0 > -0.08746,0.6166304620188868,0.884,0.8955223880597014,0.8888888888888888,0.9523809523809523,True,13.739100017119199
scenario_a,1,logreg,78,guarded,alternative,0.2,5,True,r2,1,1 <= 0.08621,-0.7276252404880804,0.455,0.24242424242424243,0.21875,0.25,True,13.739100017119199
scenario_a,1,logreg,78,guarded,alternative,0.2,5,True,r3,1,0.559 < 1 <= 0.7253,0.6265152217918435,0.719,0.6666666666666667,0.6470588235294118,0.7058823529411765,True,13.739100017119199
scenario_a,1,logreg,78,standard,alternative,0.2,5,True,r0,0,0 < -0.33,-0.6062910239705622,,0.201252882522979,0.18049986361156575,0.2064336372847011,True,8.862099988618866
scenario_a,1,logreg,78,standard,alternative,0.2,5,True,r1,0,0 > -0.09,1.1530861994769248,,0.8550879768001766,0.8350594938830233,0.9206738250855898,True,8.862099988618866
scenario_a,1,logreg,78,standard,alternative,0.2,5,True,r2,1,1 < 0.09,-0.3133669258923204,,0.21147494968852878,0.18634049773755657,0.21883468834688347,True,8.862099988618866
scenario_a,1,logreg,78,standard,alternative,0.2,5,True,r3,1,1 > 0.56,1.7689364809376058,,0.895304579962762,0.8921013412816691,0.9232135076252724,True,8.862099988618866
scenario_a,1,logreg,78,guarded,alternative,0.2,10,False,r0,0,-0.6771 < 0 <= -0.3333,-0.48882277799593804,0.432,0.3207547169811321,0.29411764705882354,0.3333333333333333,True,12.981000007130206
scenario_a,1,logreg,78,guarded,alternative,0.2,10,False,r1,0,-0.08746 < 0 <= 0.1391,0.03779017328980727,0.774,0.5740740740740741,0.5660377358490566,0.5849056603773585,True,12.981000007130206
scenario_a,1,logreg,78,guarded,alternative,0.2,10,False,r2,0,0.1391 < 0 <= 0.5994,0.3783622179476003,0.799,0.8045977011494253,0.8,0.8235294117647058,True,12.981000007130206
scenario_a,1,logreg,78,guarded,alternative,0.2,10,False,r3,0,0.5994 < 0 <= 0.6081,0.6053940329509557,0.652,0.8771929824561404,0.8666666666666667,0.9523809523809523,True,12.981000007130206
scenario_a,1,logreg,78,guarded,alternative,0.2,10,False,r4,0,0 > 0.6081,1.1398916719844439,0.438,0.9692832764505119,0.96875,0.9861111111111112,True,12.981000007130206
scenario_a,1,logreg,78,guarded,alternative,0.2,10,False,r5,1,1 <= -0.9373,-1.4578661849432073,0.311,0.06149479659413434,0.046153846153846156,0.0625,True,12.981000007130206
scenario_a,1,logreg,78,guarded,alternative,0.2,10,False,r6,1,-0.9373 < 1 <= -0.7778,-0.8575091210089442,0.451,0.1465648854961832,0.10416666666666667,0.15384615384615385,True,12.981000007130206
scenario_a,1,logreg,78,guarded,alternative,0.2,10,False,r7,1,-0.7778 < 1 <= -0.4125,-0.5921625249524994,0.659,0.2916666666666667,0.2765957446808511,0.2978723404255319,True,12.981000007130206
scenario_a,1,logreg,78,standard,alternative,0.2,10,False,r0,0,0 < -0.33,-0.6062910239705622,,0.201252882522979,0.18049986361156575,0.2064336372847011,True,8.862099988618866
scenario_a,1,logreg,78,standard,alternative,0.2,10,False,r1,0,0 > -0.09,1.1530861994769248,,0.8550879768001766,0.8350594938830233,0.9206738250855898,True,8.862099988618866
scenario_a,1,logreg,78,standard,alternative,0.2,10,False,r2,1,1 < 0.09,-0.3133669258923204,,0.21147494968852878,0.18634049773755657,0.21883468834688347,True,8.862099988618866
scenario_a,1,logreg,78,standard,alternative,0.2,10,False,r3,1,1 > 0.56,1.7689364809376058,,0.895304579962762,0.8921013412816691,0.9232135076252724,True,8.862099988618866
scenario_a,1,logreg,78,guarded,alternative,0.2,10,True,r0,0,-0.6771 < 0 <= -0.3333,-0.48882277799593804,0.432,0.3207547169811321,0.29411764705882354,0.3333333333333333,True,18.560999975306913
scenario_a,1,logreg,78,guarded,alternative,0.2,10,True,r1,0,0 > -0.08746,0.6166304620188868,0.7,0.8955223880597014,0.8888888888888888,0.9523809523809523,True,18.560999975306913
scenario_a,1,logreg,78,guarded,alternative,0.2,10,True,r2,1,1 <= 0.08621,-0.7276252404880804,0.61,0.24242424242424243,0.21875,0.25,True,18.560999975306913
scenario_a,1,logreg,78,guarded,alternative,0.2,10,True,r3,1,0.559 < 1 <= 0.7253,0.6265152217918435,0.718,0.6666666666666667,0.6470588235294118,0.7058823529411765,True,18.560999975306913
scenario_a,1,logreg,78,standard,alternative,0.2,10,True,r0,0,0 < -0.33,-0.6062910239705622,,0.201252882522979,0.18049986361156575,0.2064336372847011,True,8.862099988618866
scenario_a,1,logreg,78,standard,alternative,0.2,10,True,r1,0,0 > -0.09,1.1530861994769248,,0.8550879768001766,0.8350594938830233,0.9206738250855898,True,8.862099988618866
scenario_a,1,logreg,78,standard,alternative,0.2,10,True,r2,1,1 < 0.09,-0.3133669258923204,,0.21147494968852878,0.18634049773755657,0.21883468834688347,True,8.862099988618866
scenario_a,1,logreg,78,standard,alternative,0.2,10,True,r3,1,1 > 0.56,1.7689364809376058,,0.895304579962762,0.8921013412816691,0.9232135076252724,True,8.862099988618866
scenario_a,1,logreg,79,guarded,alternative,0.01,3,False,r0,0,0 <= -0.6771,-1.1592122815597974,0.466,0.05299251870324189,0.0392156862745098,0.053763440860215055,True,11.97130000218749
scenario_a,1,logreg,79,guarded,alternative,0.01,3,False,r1,0,-0.3333 < 0 <= -0.08746,-0.2270144777860048,0.942,0.24242424242424243,0.21875,0.25,True,11.97130000218749
scenario_a,1,logreg,79,guarded,alternative,0.01,3,False,r2,0,-0.08746 < 0 <= 0.1391,0.03779017328980727,0.893,0.30166880616174585,0.2765957446808511,0.3125,True,11.97130000218749
scenario_a,1,logreg,79,guarded,alternative,0.01,3,False,r3,0,0.1391 < 0 <= 0.5994,0.3783622179476003,0.268,0.45,0.42105263157894735,0.47368421052631576,True,11.97130000218749
scenario_a,1,logreg,79,guarded,alternative,0.01,3,False,r4,0,0.5994 < 0 <= 0.6081,0.6053940329509557,0.421,0.5740740740740741,0.5660377358490566,0.5849056603773585,True,11.97130000218749
scenario_a,1,logreg,79,guarded,alternative,0.01,3,False,r5,0,0 > 0.6081,1.1398916719844439,0.36,0.8221343873517787,0.8076923076923077,0.8888888888888888,True,11.97130000218749
scenario_a,1,logreg,79,guarded,alternative,0.01,3,False,r6,1,1 <= -0.9373,-1.4578661849432073,0.204,0.05150648039050664,0.0392156862745098,0.05217391304347826,True,11.97130000218749
scenario_a,1,logreg,79,guarded,alternative,0.01,3,False,r7,1,-0.9373 < 1 <= -0.7778,-0.8575091210089442,0.516,0.07834471675371636,0.046153846153846156,0.08108108108108109,True,11.97130000218749
scenario_a,1,logreg,79,standard,alternative,0.01,3,False,r0,0,0 < -0.68,-0.8944470262332399,,0.05132033316930085,0.028456510809451985,0.05245311042372466,True,8.157499978551641
scenario_a,1,logreg,79,standard,alternative,0.01,3,False,r1,0,0 > -0.33,1.0640473680159717,,0.5579671900426618,0.5406162464985994,0.5760971055088702,True,8.157499978551641
scenario_a,1,logreg,79,standard,alternative,0.01,3,False,r2,1,1 < -0.78,-1.0501433670283755,,0.05305004332836716,0.028456510809451985,0.054333890746934226,True,8.157499978551641
scenario_a,1,logreg,79,standard,alternative,0.01,3,False,r3,1,1 > -0.41,1.2187265013202144,,0.5465332802148348,0.5255319148936171,0.5691526610644257,True,8.157499978551641
scenario_a,1,logreg,79,guarded,alternative,0.01,3,True,r0,0,0 <= -0.6771,-1.1592122815597974,0.466,0.05299251870324189,0.0392156862745098,0.053763440860215055,True,14.939999993657693
scenario_a,1,logreg,79,guarded,alternative,0.01,3,True,r1,0,0 > -0.3333,0.49617097227669715,0.544,0.5454545454545455,0.5238095238095238,0.5714285714285714,True,14.939999993657693
scenario_a,1,logreg,79,guarded,alternative,0.01,3,True,r2,1,1 <= -0.7778,-1.3366544729777525,0.535,0.05353768633214361,0.0392156862745098,0.05434782608695652,True,14.939999993657693
scenario_a,1,logreg,79,guarded,alternative,0.01,3,True,r3,1,1 > -0.4125,0.577169083182105,0.557,0.5333333333333333,0.5,0.5714285714285714,True,14.939999993657693
